,Year,Amount,Use Chip,Errors?,Is Fraud?
4458,2017,$132.26,Chip Transaction,N/A,No
4459,2017,$5.70,Chip Transaction,N/A,No
4460,2017,$4.67,Chip Transaction,N/A,No
4461,2017,$39.44,Chip Transaction,N/A,No
4462,2017,$36.99,Chip Transaction,N/A,No
4463,2017,$38.75,Chip Transaction,N/A,No
4464,2017,$13.17,Chip Transaction,N/A,No
4465,2017,$48.23,Chip Transaction,N/A,No
4466,2017,$115.36,Chip Transaction,N/A,No
4467,2017,$34.22,Chip Transaction,N/A,No
4468,2017,$73.60,Swipe Transaction,N/A,No
4469,2017,$2.00,Chip Transaction,N/A,No
4470,2017,$132.13,Chip Transaction,N/A,No
4471,2017,$39.37,Chip Transaction,N/A,No
4472,2017,$116.59,Chip Transaction,N/A,No
4473,2017,$57.97,Chip Transaction,N/A,No
4474,2017,$63.65,Chip Transaction,N/A,No
4475,2017,$78.90,Chip Transaction,N/A,No
4476,2017,$39.16,Chip Transaction,N/A,No
4477,2017,$138.99,Chip Transaction,N/A,No
4478,2017,$157.30,Chip Transaction,N/A,No
4479,2017,$139.20,Chip Transaction,N/A,No
4480,2017,$40.24,Chip Transaction,N/A,No
4481,2017,$42.54,Chip Transaction,N/A,No
4482,2017,$97.00,Chip Transaction,N/A,No
4483,2017,$-97.00,Chip Transaction,N/A,No
4484,2017,$3.73,Chip Transaction,N/A,No
4485,2017,$-100.00,Chip Transaction,N/A,No
4486,2017,$100.00,Chip Transaction,N/A,No
4487,2017,$45.80,Chip Transaction,N/A,No
4488,2017,$3.46,Swipe Transaction,N/A,No
4489,2017,$8.58,Chip Transaction,N/A,No
4490,2017,$44.38,Chip Transaction,N/A,No
4491,2017,$14.94,Chip Transaction,N/A,No
4492,2017,$120.00,Chip Transaction,N/A,No
4493,2017,$10.73,Chip Transaction,N/A,No
4494,2017,$13.88,Chip Transaction,N/A,No
4495,2017,$132.47,Chip Transaction,N/A,No
4496,2017,$36.53,Chip Transaction,N/A,No
4497,2017,$12.94,Chip Transaction,N/A,No
4498,2017,$139.59,Chip Transaction,N/A,No
4499,2017,$144.73,Chip Transaction,N/A,No
4500,2017,$5.61,Online Transaction,N/A,No
4501,2017,$173.37,Online Transaction,N/A,No
4502,2017,$11.62,Chip Transaction,N/A,No
4503,2017,$136.64,Chip Transaction,N/A,No
4504,2017,$152.17,Chip Transaction,N/A,No
4505,2017,$10.52,Chip Transaction,N/A,No
4506,2017,$129.47,Chip Transaction,N/A,No
4507,2017,$10.26,Chip Transaction,N/A,No
4508,2017,$50.23,Chip Transaction,N/A,No
4509,2017,$41.25,Chip Transaction,N/A,No
4510,2017,$41.81,Chip Transaction,N/A,No
4511,2017,$79.25,Online Transaction,N/A,No
4512,2017,$130.68,Chip Transaction,N/A,No
4513,2017,$125.40,Chip Transaction,N/A,No
4514,2017,$10.81,Chip Transaction,N/A,No
4515,2017,$87.98,Chip Transaction,N/A,No
4516,2017,$120.48,Chip Transaction,N/A,No
4517,2017,$47.16,Chip Transaction,N/A,No
4518,2017,$112.91,Chip Transaction,N/A,No
4519,2017,$52.70,Chip Transaction,N/A,No
4520,2017,$32.89,Online Transaction,N/A,No
4521,2017,$30.94,Chip Transaction,N/A,No
4522,2017,$37.38,Online Transaction,N/A,No
4523,2017,$55.10,Chip Transaction,N/A,No
4524,2017,$-80.00,Chip Transaction,N/A,No
4525,2017,$80.00,Chip Transaction,N/A,No
4526,2017,$10.99,Chip Transaction,N/A,No
4527,2017,$333.00,Online Transaction,N/A,No
4528,2017,$14.94,Swipe Transaction,N/A,No
4529,2017,$72.95,Chip Transaction,N/A,No
4530,2017,$193.91,Chip Transaction,N/A,No
4531,2017,$-333.00,Chip Transaction,N/A,No
4532,2017,$34.90,Chip Transaction,N/A,No
4533,2017,$65.13,Chip Transaction,N/A,No
4534,2017,$65.94,Chip Transaction,N/A,No
4535,2017,$24.20,Swipe Transaction,N/A,No
4536,2017,$44.18,Chip Transaction,N/A,No
4537,2017,$6.89,Chip Transaction,N/A,No
4538,2017,$52.19,Chip Transaction,N/A,No
4539,2017,$66.41,Swipe Transaction,N/A,No
4540,2018,$130.95,Chip Transaction,N/A,No
4541,2018,$129.34,Chip Transaction,N/A,No
4542,2018,$8.54,Online Transaction,N/A,No
4543,2018,$115.71,Chip Transaction,N/A,No
4544,2018,$107.50,Chip Transaction,N/A,No
4545,2018,$38.75,Chip Transaction,N/A,No
4546,2018,$1.59,Chip Transaction,N/A,No
4547,2018,$12.55,Chip Transaction,N/A,No
4548,2018,$33.45,Chip Transaction,N/A,No
4549,2018,$86.96,Chip Transaction,N/A,No
4550,2018,$161.11,Online Transaction,N/A,No
4551,2018,$113.79,Chip Transaction,N/A,No
4552,2018,$206.89,Online Transaction,N/A,No
4553,2018,$28.40,Chip Transaction,N/A,No
4554,2018,$72.55,Chip Transaction,N/A,No
4555,2018,$58.00,Chip Transaction,N/A,No
4556,2018,$-58.00,Chip Transaction,N/A,No
4557,2018,$114.82,Chip Transaction,N/A,No
4558,2018,$6.00,Online Transaction,N/A,No
4559,2018,$40.45,Chip Transaction,N/A,No
4560,2018,$126.25,Chip Transaction,N/A,No
4561,2018,$39.93,Chip Transaction,N/A,No
4562,2018,$140.00,Chip Transaction,N/A,No
4563,2018,$793.10,Online Transaction,N/A,No
4564,2018,$157.81,Chip Transaction,N/A,No
4565,2018,$109.68,Chip Transaction,N/A,No
4566,2018,$34.30,Chip Transaction,N/A,No
4567,2018,$43.37,Chip Transaction,N/A,No
4568,2018,$8.76,Chip Transaction,N/A,No
4569,2018,$118.84,Chip Transaction,N/A,No
4570,2018,$53.72,Chip Transaction,N/A,No
4571,2018,$147.07,Chip Transaction,N/A,No
4572,2018,$41.50,Chip Transaction,N/A,No
4573,2018,$109.36,Chip Transaction,N/A,No
4574,2018,$39.45,Chip Transaction,N/A,No
4575,2018,$10.28,Chip Transaction,N/A,No
4576,2018,$135.95,Chip Transaction,N/A,No
4577,2018,$120.14,Online Transaction,Insufficient Balance,No
4578,2018,$44.08,Chip Transaction,N/A,No
4579,2018,$56.69,Chip Transaction,N/A,No
4580,2018,$128.73,Chip Transaction,N/A,No
4581,2018,$50.73,Chip Transaction,N/A,No
4582,2018,$11.62,Swipe Transaction,N/A,No
4583,2018,$128.69,Chip Transaction,N/A,No
4584,2018,$116.37,Chip Transaction,N/A,No
4585,2018,$111.47,Chip Transaction,N/A,No
4586,2018,$35.83,Chip Transaction,N/A,No
4587,2018,$192.79,Online Transaction,N/A,No
4588,2018,$43.35,Chip Transaction,N/A,No
4589,2018,$75.58,Chip Transaction,N/A,No
4590,2018,$54.00,Chip Transaction,N/A,No
4591,2018,$54.04,Chip Transaction,N/A,No
4592,2018,$-54.00,Chip Transaction,N/A,No
4593,2018,$7.97,Chip Transaction,N/A,No
4594,2018,$19.57,Chip Transaction,N/A,No
4595,2018,$23.10,Chip Transaction,N/A,No
4596,2018,$35.90,Chip Transaction,N/A,No
4597,2018,$88.12,Chip Transaction,N/A,No
4598,2018,$13.34,Chip Transaction,N/A,No
4599,2018,$73.51,Swipe Transaction,N/A,No
4600,2018,$36.14,Chip Transaction,N/A,No
4601,2018,$114.75,Chip Transaction,N/A,No
4602,2018,$42.90,Chip Transaction,N/A,No
4603,2018,$146.97,Chip Transaction,N/A,No
4604,2018,$115.38,Chip Transaction,N/A,No
4605,2018,$154.41,Chip Transaction,N/A,No
4606,2018,$117.61,Chip Transaction,N/A,No
4607,2018,$20.63,Online Transaction,N/A,No
4608,2018,$35.47,Chip Transaction,N/A,No
4609,2018,$63.46,Chip Transaction,N/A,No
4610,2018,$145.08,Chip Transaction,N/A,No
4611,2018,$39.58,Chip Transaction,N/A,No
4612,2018,$71.06,Chip Transaction,N/A,No
4613,2018,$32.99,Chip Transaction,N/A,No
4614,2018,$27.15,Chip Transaction,N/A,No
4615,2018,$111.58,Chip Transaction,N/A,No
4616,2018,$1.48,Chip Transaction,N/A,No
4617,2018,$104.48,Chip Transaction,N/A,No
4618,2018,$10.54,Chip Transaction,N/A,No
4619,2018,$60.00,Chip Transaction,N/A,No
4620,2018,$39.35,Chip Transaction,N/A,No
4621,2018,$116.27,Chip Transaction,Insufficient Balance,No
4622,2018,$37.85,Chip Transaction,N/A,No
4623,2018,$2.77,Swipe Transaction,N/A,No
4624,2018,$104.61,Online Transaction,N/A,No
4625,2018,$23.60,Chip Transaction,N/A,No
4626,2018,$128.64,Chip Transaction,N/A,No
4627,2018,$32.15,Chip Transaction,N/A,No
4628,2018,$-62.00,Chip Transaction,N/A,No
4629,2018,$62.00,Chip Transaction,N/A,No
4630,2018,$57.22,Chip Transaction,N/A,No
4631,2018,$77.97,Chip Transaction,N/A,No
4632,2018,$39.07,Chip Transaction,N/A,No
4633,2018,$142.11,Online Transaction,N/A,No
4634,2018,$30.69,Chip Transaction,N/A,No
4635,2018,$2.07,Chip Transaction,N/A,No
4636,2018,$10.02,Swipe Transaction,N/A,No
4637,2018,$26.41,Chip Transaction,N/A,No
4638,2018,$108.93,Chip Transaction,N/A,No
4639,2018,$35.94,Chip Transaction,N/A,No
4640,2018,$64.70,Chip Transaction,N/A,No
4641,2018,$115.02,Chip Transaction,N/A,No
4642,2018,$135.23,Chip Transaction,N/A,No
4643,2018,$34.86,Chip Transaction,N/A,No
4644,2018,$66.45,Chip Transaction,N/A,No
4645,2018,$2.69,Chip Transaction,N/A,No
4646,2018,$108.65,Chip Transaction,N/A,No
4647,2018,$-100.00,Chip Transaction,N/A,No
4648,2018,$58.40,Chip Transaction,N/A,No
4649,2018,$100.00,Chip Transaction,N/A,No
4650,2018,$75.85,Chip Transaction,N/A,No
4651,2018,$2.90,Chip Transaction,N/A,No
4652,2018,$66.65,Chip Transaction,N/A,No
4653,2018,$121.04,Chip Transaction,N/A,No
4654,2018,$34.02,Chip Transaction,N/A,No
4655,2018,$41.02,Chip Transaction,N/A,No
4656,2018,$14.86,Chip Transaction,N/A,No
4657,2018,$10.40,Chip Transaction,N/A,No
4658,2018,$10.90,Chip Transaction,N/A,No
4659,2018,$65.64,Chip Transaction,N/A,No
4660,2018,$36.21,Chip Transaction,N/A,No
4661,2018,$125.88,Chip Transaction,N/A,No
4662,2018,$39.43,Chip Transaction,N/A,No
4663,2018,$4.35,Chip Transaction,N/A,No
4664,2018,$54.34,Chip Transaction,N/A,No
4665,2018,$44.03,Chip Transaction,N/A,No
4666,2018,$-93.00,Chip Transaction,N/A,No
4667,2018,$93.00,Chip Transaction,N/A,No
4668,2018,$11.75,Chip Transaction,N/A,No
4669,2018,$296.86,Chip Transaction,N/A,No
4670,2018,$110.82,Chip Transaction,N/A,No
4671,2018,$11.73,Swipe Transaction,N/A,No
4672,2018,$40.00,Chip Transaction,N/A,No
4673,2018,$37.31,Chip Transaction,N/A,No
4674,2018,$29.79,Chip Transaction,N/A,No
4675,2018,$20.95,Chip Transaction,N/A,No
4676,2018,$1.89,Chip Transaction,N/A,No
4677,2018,$121.15,Chip Transaction,Insufficient Balance,No
4678,2018,$115.80,Chip Transaction,N/A,No
4679,2018,$43.81,Chip Transaction,N/A,No
4680,2018,$45.09,Online Transaction,N/A,No
4681,2018,$106.37,Chip Transaction,N/A,No
4682,2018,$38.89,Chip Transaction,N/A,No
4683,2018,$128.10,Chip Transaction,N/A,No
4684,2018,$25.38,Chip Transaction,N/A,No
4685,2018,$43.27,Chip Transaction,N/A,No
4686,2018,$6.47,Online Transaction,N/A,No
4687,2018,$41.54,Chip Transaction,N/A,No
4688,2018,$123.36,Chip Transaction,N/A,No
4689,2018,$43.86,Chip Transaction,N/A,No
4690,2018,$119.15,Chip Transaction,N/A,No
4691,2018,$30.20,Chip Transaction,N/A,No
4692,2018,$139.19,Chip Transaction,N/A,No
4693,2018,$35.66,Chip Transaction,N/A,No
4694,2018,$44.69,Chip Transaction,N/A,No
4695,2018,$67.01,Chip Transaction,N/A,No
4696,2018,$140.85,Chip Transaction,N/A,No
4697,2018,$60.20,Chip Transaction,N/A,No
4698,2018,$2.06,Chip Transaction,N/A,No
4699,2018,$34.90,Online Transaction,N/A,No
4700,2018,$20.72,Chip Transaction,N/A,No
4701,2018,$149.02,Chip Transaction,N/A,No
4702,2018,$37.79,Chip Transaction,N/A,No
4703,2018,$115.58,Chip Transaction,N/A,No
4704,2018,$9.91,Chip Transaction,N/A,No
4705,2018,$30.00,Chip Transaction,N/A,No
4706,2018,$162.99,Chip Transaction,N/A,No
4707,2018,$54.37,Chip Transaction,N/A,No
4708,2018,$2.27,Online Transaction,N/A,No
4709,2018,$63.35,Swipe Transaction,N/A,No
4710,2018,$46.44,Chip Transaction,N/A,No
4711,2018,$138.11,Chip Transaction,N/A,No
4712,2018,$15.98,Chip Transaction,N/A,No
4713,2018,$65.16,Chip Transaction,N/A,No
4714,2018,$31.10,Chip Transaction,N/A,No
4715,2018,$33.46,Chip Transaction,N/A,No
4716,2018,$119.29,Chip Transaction,N/A,No
4717,2018,$64.65,Chip Transaction,N/A,No
4718,2018,$99.86,Chip Transaction,N/A,No
4719,2018,$117.34,Chip Transaction,N/A,No
4720,2018,$24.51,Chip Transaction,N/A,No
4721,2018,$37.32,Chip Transaction,N/A,No
4722,2018,$103.92,Chip Transaction,N/A,No
4723,2018,$74.68,Online Transaction,N/A,No
4724,2018,$146.05,Chip Transaction,N/A,No
4725,2018,$100.00,Chip Transaction,N/A,No
4726,2018,$118.98,Chip Transaction,Insufficient Balance,No
4727,2018,$94.20,Chip Transaction,N/A,No
4728,2018,$52.07,Chip Transaction,N/A,No
4729,2018,$44.33,Chip Transaction,N/A,No
4730,2018,$15.29,Chip Transaction,N/A,No
4731,2018,$39.68,Chip Transaction,N/A,No
4732,2018,$171.60,Swipe Transaction,N/A,No
4733,2018,$45.99,Chip Transaction,N/A,No
4734,2018,$30.95,Chip Transaction,N/A,No
4735,2018,$1.49,Chip Transaction,N/A,No
4736,2018,$183.00,Chip Transaction,N/A,No
4737,2018,$99.70,Chip Transaction,N/A,No
4738,2018,$83.00,Chip Transaction,N/A,No
4739,2018,$-83.00,Chip Transaction,N/A,No
4740,2018,$49.77,Chip Transaction,N/A,No
4741,2018,$10.92,Chip Transaction,N/A,No
4742,2018,$69.20,Chip Transaction,N/A,No
4743,2018,$9.96,Chip Transaction,N/A,No
4744,2018,$46.42,Chip Transaction,N/A,No
4745,2018,$10.09,Chip Transaction,N/A,No
4746,2018,$1.63,Chip Transaction,N/A,No
4747,2018,$14.95,Chip Transaction,N/A,No
4748,2018,$-183.00,Chip Transaction,N/A,No
4749,2018,$151.68,Swipe Transaction,N/A,No
4750,2018,$9.09,Chip Transaction,N/A,No
4751,2018,$85.00,Chip Transaction,N/A,No
4752,2018,$59.98,Chip Transaction,N/A,No
4753,2018,$-85.00,Chip Transaction,N/A,No
4754,2018,$29.22,Chip Transaction,N/A,No
4755,2018,$140.94,Chip Transaction,N/A,No
4756,2018,$172.92,Online Transaction,N/A,No
4757,2018,$11.60,Chip Transaction,N/A,No
4758,2018,$9.83,Chip Transaction,N/A,No
4759,2018,$41.37,Chip Transaction,N/A,No
4760,2018,$161.30,Chip Transaction,N/A,No
4761,2018,$27.71,Chip Transaction,N/A,No
4762,2018,$42.92,Chip Transaction,N/A,No
4763,2018,$75.25,Chip Transaction,N/A,No
4764,2018,$128.00,Chip Transaction,N/A,No
4765,2018,$28.27,Chip Transaction,N/A,No
4766,2018,$120.00,Chip Transaction,N/A,No
4767,2018,$12.85,Chip Transaction,N/A,No
4768,2018,$68.77,Chip Transaction,N/A,No
4769,2018,$49.23,Chip Transaction,N/A,No
4770,2018,$28.53,Chip Transaction,N/A,No
4771,2018,$115.78,Chip Transaction,N/A,No
4772,2018,$189.64,Online Transaction,N/A,No
4773,2018,$27.28,Chip Transaction,N/A,No
4774,2018,$265.00,Chip Transaction,N/A,No
4775,2018,$10.18,Chip Transaction,N/A,No
4776,2019,$120.30,Chip Transaction,Insufficient Balance,No
4777,2019,$68.43,Chip Transaction,N/A,No
4778,2019,$59.17,Chip Transaction,N/A,No
4779,2019,$16.07,Chip Transaction,N/A,No
4780,2019,$132.82,Chip Transaction,N/A,No
4781,2019,$120.80,Chip Transaction,Insufficient Balance,No
4782,2019,$-265.00,Chip Transaction,N/A,No
4783,2019,$141.05,Chip Transaction,N/A,No
4784,2019,$159.13,Chip Transaction,N/A,No
4785,2019,$37.96,Chip Transaction,N/A,No
4786,2019,$27.29,Chip Transaction,N/A,No
4787,2019,$37.45,Chip Transaction,N/A,No
4788,2019,$82.98,Chip Transaction,N/A,No
4789,2019,$159.65,Online Transaction,N/A,No
4790,2019,$25.87,Chip Transaction,N/A,No
4791,2019,$70.50,Chip Transaction,N/A,No
4792,2019,$131.32,Chip Transaction,N/A,No
4793,2019,$11.29,Chip Transaction,N/A,No
4794,2019,$70.85,Chip Transaction,N/A,No
4795,2019,$161.20,Chip Transaction,N/A,No
4796,2019,$1.54,Chip Transaction,N/A,No
4797,2019,$31.68,Online Transaction,N/A,No
4798,2019,$65.16,Chip Transaction,N/A,No
4799,2019,$74.53,Chip Transaction,N/A,No
4800,2019,$155.04,Chip Transaction,N/A,No
4801,2019,$38.92,Chip Transaction,N/A,No
4802,2019,$12.94,Chip Transaction,N/A,No
4803,2019,$38.81,Chip Transaction,N/A,No
4804,2019,$50.11,Chip Transaction,N/A,No
4805,2019,$139.51,Online Transaction,N/A,No
4806,2019,$40.16,Chip Transaction,N/A,No
4807,2019,$29.37,Chip Transaction,N/A,No
4808,2019,$122.99,Chip Transaction,N/A,No
4809,2019,$61.21,Chip Transaction,N/A,No
4810,2019,$78.23,Chip Transaction,N/A,No
4811,2019,$36.31,Chip Transaction,N/A,No
4812,2019,$48.37,Chip Transaction,N/A,No
4813,2019,$36.71,Chip Transaction,N/A,No
4814,2019,$61.89,Chip Transaction,N/A,No
4815,2019,$25.67,Online Transaction,N/A,No
4816,2019,$35.80,Chip Transaction,N/A,No
4817,2019,$5.03,Chip Transaction,N/A,No
4818,2019,$38.82,Chip Transaction,N/A,No
4819,2019,$17.44,Chip Transaction,N/A,No
4820,2019,$106.67,Chip Transaction,N/A,No
4821,2019,$6.56,Swipe Transaction,N/A,No
4822,2019,$34.99,Chip Transaction,N/A,No
4823,2019,$6.96,Chip Transaction,N/A,No
4824,2019,$126.63,Chip Transaction,N/A,No
4825,2019,$4.79,Swipe Transaction,N/A,No
4826,2019,$43.59,Chip Transaction,N/A,No
4827,2019,$29.13,Chip Transaction,N/A,No
4828,2019,$130.47,Chip Transaction,N/A,No
4829,2019,$124.12,Chip Transaction,N/A,No
4830,2019,$7.38,Online Transaction,N/A,No
4831,2019,$128.90,Chip Transaction,N/A,No
4832,2019,$40.99,Chip Transaction,N/A,No
4833,2019,$32.81,Chip Transaction,N/A,No
4834,2019,$32.87,Chip Transaction,N/A,No
4835,2019,$65.85,Chip Transaction,N/A,No
4836,2019,$120.00,Chip Transaction,Bad PIN,No
4837,2019,$140.00,Chip Transaction,N/A,No
4838,2019,$103.97,Chip Transaction,N/A,No
4839,2019,$81.60,Chip Transaction,N/A,No
4840,2019,$129.49,Chip Transaction,N/A,No
4841,2019,$37.69,Online Transaction,N/A,No
4842,2019,$47.53,Chip Transaction,N/A,No
4843,2019,$95.00,Chip Transaction,Bad PIN,No
4844,2019,$-95.00,Chip Transaction,N/A,No
4845,2019,$60.60,Chip Transaction,N/A,No
4846,2019,$74.56,Chip Transaction,N/A,No
4847,2019,$59.86,Chip Transaction,N/A,No
4848,2019,$123.97,Chip Transaction,N/A,No
4849,2019,$9.13,Online Transaction,N/A,No
4850,2019,$48.96,Chip Transaction,N/A,No
4851,2019,$6.50,Chip Transaction,N/A,No
4852,2019,$100.71,Chip Transaction,N/A,No
4853,2019,$10.30,Chip Transaction,N/A,No
4854,2019,$27.49,Online Transaction,N/A,No
4855,2019,$66.81,Chip Transaction,N/A,No
4856,2019,$145.16,Chip Transaction,N/A,No
4857,2019,$121.10,Chip Transaction,Insufficient Balance,No
4858,2019,$10.75,Chip Transaction,N/A,No
4859,2019,$8.64,Chip Transaction,N/A,No
4860,2019,$33.45,Chip Transaction,N/A,No
4861,2019,$141.72,Chip Transaction,N/A,No
4862,2019,$64.05,Chip Transaction,N/A,No
4863,2019,$31.49,Chip Transaction,N/A,No
4864,2019,$23.10,Online Transaction,N/A,No
4865,2019,$11.20,Chip Transaction,N/A,No
4866,2019,$38.23,Chip Transaction,N/A,No
4867,2019,$43.57,Chip Transaction,N/A,No
4868,2019,$11.68,Chip Transaction,N/A,No
4869,2019,$162.44,Chip Transaction,N/A,No
4870,2019,$45.66,Chip Transaction,N/A,No
4871,2019,$152.54,Chip Transaction,N/A,No
4872,2019,$68.12,Chip Transaction,N/A,No
4873,2019,$17.22,Chip Transaction,N/A,No
4874,2019,$106.25,Chip Transaction,N/A,No
4875,2019,$69.17,Swipe Transaction,N/A,No
4876,2019,$138.29,Chip Transaction,N/A,No
4877,2019,$24.73,Chip Transaction,N/A,No
4878,2019,$123.09,Chip Transaction,N/A,No
4879,2019,$16.55,Chip Transaction,N/A,No
4880,2019,$70.22,Chip Transaction,N/A,No
4881,2019,$74.87,Swipe Transaction,N/A,No
4882,2019,$24.27,Chip Transaction,N/A,No
4883,2019,$129.72,Chip Transaction,N/A,No
4884,2019,$36.86,Chip Transaction,N/A,No
4885,2019,$52.86,Chip Transaction,N/A,No
4886,2019,$93.00,Chip Transaction,N/A,No
4887,2019,$-93.00,Chip Transaction,N/A,No
4888,2019,$46.77,Chip Transaction,N/A,No
4889,2019,$40.24,Chip Transaction,N/A,No
4890,2019,$53.79,Chip Transaction,N/A,No
4891,2019,$152.35,Chip Transaction,N/A,No
4892,2019,$3.81,Swipe Transaction,N/A,No
4893,2019,$94.79,Chip Transaction,N/A,No
4894,2019,$472.14,Chip Transaction,N/A,No
4895,2019,$147.63,Online Transaction,N/A,No
4896,2019,$100.00,Chip Transaction,N/A,No
4897,2019,$59.62,Chip Transaction,N/A,No
4898,2019,$23.17,Chip Transaction,N/A,No
4899,2019,$35.22,Chip Transaction,N/A,No
4900,2019,$34.08,Chip Transaction,N/A,No
4901,2019,$39.03,Chip Transaction,N/A,No
4902,2019,$64.76,Chip Transaction,N/A,No
4903,2019,$59.24,Chip Transaction,N/A,No
4904,2019,$40.97,Chip Transaction,N/A,No
4905,2019,$60.21,Chip Transaction,N/A,No
4906,2019,$124.36,Chip Transaction,N/A,No
4907,2019,$35.73,Chip Transaction,N/A,No
4908,2019,$124.96,Chip Transaction,N/A,No
4909,2019,$65.03,Chip Transaction,N/A,No
4910,2019,$129.06,Chip Transaction,N/A,No
4911,2019,$39.19,Chip Transaction,N/A,No
4912,2019,$38.65,Chip Transaction,N/A,No
4913,2019,$36.72,Chip Transaction,N/A,No
4914,2019,$28.11,Chip Transaction,N/A,No
4915,2019,$79.58,Chip Transaction,N/A,No
4916,2019,$65.35,Chip Transaction,N/A,No
4917,2019,$46.93,Online Transaction,N/A,No
4918,2019,$28.55,Chip Transaction,N/A,No
4919,2019,$11.92,Chip Transaction,N/A,No
4920,2019,$134.88,Chip Transaction,N/A,No
4921,2019,$147.12,Chip Transaction,N/A,No
4922,2019,$54.20,Chip Transaction,N/A,No
4923,2019,$99.14,Chip Transaction,N/A,No
4924,2019,$132.99,Chip Transaction,N/A,No
4925,2019,$32.06,Chip Transaction,N/A,No
4926,2019,$75.30,Chip Transaction,N/A,No
4927,2019,$154.33,Online Transaction,N/A,No
4928,2019,$33.59,Chip Transaction,N/A,No
4929,2019,$67.85,Chip Transaction,N/A,No
4930,2019,$141.05,Chip Transaction,N/A,No
4931,2019,$10.91,Chip Transaction,N/A,No
4932,2019,$1.15,Chip Transaction,N/A,No
4933,2019,$132.61,Chip Transaction,N/A,No
4934,2019,$124.38,Chip Transaction,N/A,No
4935,2019,$49.04,Chip Transaction,N/A,No
4936,2019,$44.61,Chip Transaction,N/A,No
4937,2019,$38.71,Chip Transaction,N/A,No
4938,2019,$10.17,Chip Transaction,N/A,No
4939,2019,$23.32,Chip Transaction,N/A,No
4940,2019,$74.45,Chip Transaction,N/A,No
4941,2019,$148.97,Chip Transaction,N/A,No
4942,2019,$149.49,Chip Transaction,N/A,No
4943,2019,$135.63,Chip Transaction,N/A,No
4944,2019,$137.65,Chip Transaction,N/A,No
4945,2019,$70.14,Chip Transaction,N/A,No
4946,2019,$32.16,Chip Transaction,N/A,No
4947,2019,$130.03,Chip Transaction,N/A,No
4948,2019,$37.31,Chip Transaction,N/A,No
4949,2019,$50.41,Online Transaction,N/A,No
4950,2019,$80.00,Chip Transaction,N/A,No
4951,2019,$62.80,Chip Transaction,N/A,No
4952,2019,$44.70,Chip Transaction,N/A,No
4953,2019,$14.34,Chip Transaction,N/A,No
4954,2019,$62.43,Chip Transaction,N/A,No
4955,2019,$137.30,Chip Transaction,N/A,No
4956,2019,$37.26,Chip Transaction,N/A,No
4957,2019,$122.76,Chip Transaction,N/A,No
4958,2019,$2.10,Chip Transaction,N/A,No
4959,2019,$121.20,Chip Transaction,N/A,No
4960,2019,$11.64,Chip Transaction,N/A,No
4961,2019,$46.87,Chip Transaction,N/A,No
4962,2019,$86.59,Chip Transaction,N/A,No
4963,2019,$44.08,Online Transaction,N/A,No
4964,2019,$62.00,Chip Transaction,N/A,No
4965,2019,$49.32,Chip Transaction,N/A,No
4966,2019,$-62.00,Chip Transaction,N/A,No
4967,2019,$31.40,Chip Transaction,N/A,No
4968,2019,$134.06,Chip Transaction,N/A,No
4969,2019,$34.71,Chip Transaction,N/A,No
4970,2019,$134.61,Chip Transaction,N/A,No
4971,2019,$57.25,Swipe Transaction,N/A,No
4972,2019,$10.67,Chip Transaction,N/A,No
4973,2019,$46.47,Chip Transaction,N/A,No
4974,2019,$13.45,Chip Transaction,N/A,No
4975,2019,$135.58,Chip Transaction,N/A,No
4976,2019,$84.38,Chip Transaction,N/A,No
4977,2019,$70.13,Chip Transaction,N/A,No
4978,2019,$101.50,Chip Transaction,N/A,No
4979,2019,$61.66,Chip Transaction,N/A,No
4980,2019,$69.29,Swipe Transaction,N/A,No
